# controller_path	context	feature	evidence
#
# THE FEATURE DENOMINATOR. Every HTTP entry point in the repo is here, mapped to the feature whose
# notes must explain it. Enumeration is `git ls-files` over the six hosts' Controllers folders;
# the context/feature assignment is human judgment, and the evidence column says on what basis.
#
# `context` is the context that OWNS the feature's notes, which is not always the host project:
# AdminUi's TieredDiscountController manages a Customer Ordering feature, so it maps there.
#
# Rows whose feature is `excluded:<reason>` or `non-controller` must state a reason - the same
# discipline _depth-ledger.tsv applies to a depth claim. A file that is not an endpoint (DTO,
# attribute, options class) is recorded rather than deleted, so "unmapped" stays a real signal.
#
# Generated once from scratchpad/gen-feature-map.js, then maintained by hand. verify-notes.js checks
# it in both directions: an endpoint with no row FAILS, a row whose file left git FAILS.
Talabatk.IDS/Controllers/Account/ExternalController.cs	Identity & Access	Authentication & Tokens	IdentityServer login, consent and external providers
Talabatk.IDS/Controllers/Account/ExternalProvider.cs	-	non-controller	view model, not an endpoint
Talabatk.IDS/Controllers/Account/HomeController.cs	Identity & Access	Authentication & Tokens	IdentityServer login, consent and external providers
Talabatk.IDS/Controllers/BackgroundJobsController.cs	Identity & Access	Ops & Infra	host maintenance, jobs and feature flags
Talabatk.IDS/Controllers/CustomerController.cs	Identity & Access	Customer Identity	customer registration, OTP and password reset
Talabatk.IDS/Controllers/DeliveryMenController.cs	Identity & Access	Delivery Man Identity	driver registration and password reset — holds finding #509
Talabatk.IDS/Controllers/DeliveryMenController/DeliveryManController.cs	Identity & Access	Delivery Man Identity	driver identity endpoints
Talabatk.IDS/Controllers/DeliveryMenController/DeliveryManTestController.cs	Identity & Access	Delivery Man Identity	driver identity endpoints
Talabatk.IDS/Controllers/Extensions.cs	-	non-controller	extension methods, not an endpoint
Talabatk.IDS/Controllers/FeatureMangamentController/FeatureMangamentController.cs	Identity & Access	Ops & Infra	health, feature flags and the host payment redirect pages
Talabatk.IDS/Controllers/FeaturesController.cs	Identity & Access	Ops & Infra	host maintenance, jobs and feature flags
Talabatk.IDS/Controllers/HealthController/HealthController.cs	Identity & Access	Ops & Infra	health, feature flags and the host payment redirect pages
Talabatk.IDS/Controllers/MaintenanceController.cs	Identity & Access	Ops & Infra	host maintenance, jobs and feature flags
Talabatk.IDS/Controllers/PaymentController/PaymentController.cs	Identity & Access	Ops & Infra	health, feature flags and the host payment redirect pages
Talabatk.IDS/Controllers/RestaurantUserController/RestaurantUserController.cs	Identity & Access	Restaurant & Admin User Identity	merchant and back-office user identity
Talabatk.IDS/Controllers/SecurityHeadersAttribute.cs	-	non-controller	action filter attribute, not an endpoint
Talabatk.IDS/Controllers/UsersController/UsersController.cs	Identity & Access	Restaurant & Admin User Identity	merchant and back-office user identity
Talabatk.VersionAPI/Controllers/AppVersionDto.cs	-	non-controller	DTO class, not an endpoint
Talabatk.VersionAPI/Controllers/AppVersionFields.cs	Version API	excluded:out-of-scope-user-instruction	project is excluded:out-of-scope-user-instruction in _coverage-manifest.md; context hub documents the boundary. Also not actually an entry point: a plain value class naming the three Redis hash fields (`AppVersionFields.cs:13`), filed under Controllers/ where the folder-based entry-point scan cannot tell the difference
Talabatk.VersionAPI/Controllers/VersionReader.cs	-	non-controller	helper class, not an endpoint
Talabatk.VersionAPI/Controllers/VersionsController.cs	Version API	excluded:out-of-scope-user-instruction	project is excluded:out-of-scope-user-instruction in _coverage-manifest.md; context hub documents the boundary
TalabatkAPIs/Controllers/AbouApp/AboutAppController.cs	Customer Ordering	Marketing & Content	in-app content, ads and announcements
TalabatkAPIs/Controllers/Ads/AdsController.cs	Customer Ordering	Marketing & Content	in-app content, ads and announcements
TalabatkAPIs/Controllers/Announcement/AnnouncementController.cs	Customer Ordering	Marketing & Content	in-app content, ads and announcements
TalabatkAPIs/Controllers/AreaController/AreaController.cs	Customer Ordering	Ops & Infra	health, feature flags and reference geography for the customer app
TalabatkAPIs/Controllers/AutoCompensation/AutoCompensationRulesController.cs	Customer Ordering	Order & Fulfilment	late-order compensation rules
TalabatkAPIs/Controllers/Cart/CartController.cs	Customer Ordering	Cart & Checkout	cart lifecycle + checkout entry point
TalabatkAPIs/Controllers/CentrifugoController.cs	Customer Ordering	Ops & Infra	realtime transport and host root
TalabatkAPIs/Controllers/City/CityController.cs	Customer Ordering	Ops & Infra	health, feature flags and reference geography for the customer app
TalabatkAPIs/Controllers/ContactUs/ContactUsController.cs	Customer Ordering	Support & Chat	customer support and chat channels
TalabatkAPIs/Controllers/CustomerAdminChat/CustomerAdminChatController.cs	Customer Ordering	Support & Chat	customer support and chat channels
TalabatkAPIs/Controllers/CustomerAds/CustomerAdsController.cs	Customer Ordering	Marketing & Content	in-app content, ads and announcements
TalabatkAPIs/Controllers/CustomerDeliveryChat/CustomerDeliveryChatController.cs	Customer Ordering	Support & Chat	customer support and chat channels
TalabatkAPIs/Controllers/CustomerUser/CustomerUserController.cs	Customer Ordering	Customer Account	customer profile and preferences
TalabatkAPIs/Controllers/Deliveryintevral/DeliveryIntervalController.cs	Customer Ordering	Order & Fulfilment	delivery interval promised to the customer
TalabatkAPIs/Controllers/FAQ/FaqController.cs	Customer Ordering	Marketing & Content	in-app content, ads and announcements
TalabatkAPIs/Controllers/Favourite/FavouriteController.cs	Customer Ordering	Restaurant & Menu Discovery	browsing, search and menu discovery surface
TalabatkAPIs/Controllers/FeatureMangamentController/FeatureMangamentController.cs	Customer Ordering	Ops & Infra	health, feature flags and reference geography for the customer app
TalabatkAPIs/Controllers/FoodTypes/FoodTypesController.cs	Customer Ordering	Restaurant & Menu Discovery	browsing, search and menu discovery surface
TalabatkAPIs/Controllers/HealthController/HealthController.cs	Customer Ordering	Ops & Infra	health, feature flags and reference geography for the customer app
TalabatkAPIs/Controllers/HomeController.cs	Customer Ordering	Ops & Infra	realtime transport and host root
TalabatkAPIs/Controllers/HomePage/HomePageController.cs	Customer Ordering	Restaurant & Menu Discovery	browsing, search and menu discovery surface
TalabatkAPIs/Controllers/IRecycleRedeems/IRecycleRedeemsController.cs	Customer Ordering	Discounts & Coupons	recycle/redeem loyalty exchange
TalabatkAPIs/Controllers/MVC/PaymentOnlineController.cs	Customer Ordering	Payments	online payment gateway redirect pages
TalabatkAPIs/Controllers/Mart/BrandsController.cs	Customer Ordering	Restaurant & Menu Discovery	browsing, search and menu discovery surface
TalabatkAPIs/Controllers/Mart/MartController.cs	Customer Ordering	Restaurant & Menu Discovery	browsing, search and menu discovery surface
TalabatkAPIs/Controllers/MenuItem/CategoryController.cs	Customer Ordering	Restaurant & Menu Discovery	browsing, search and menu discovery surface
TalabatkAPIs/Controllers/MenuItem/ItemController.cs	Customer Ordering	Restaurant & Menu Discovery	browsing, search and menu discovery surface
TalabatkAPIs/Controllers/Order/OrderController.cs	Customer Ordering	Order & Fulfilment	customer order placement and tracking
TalabatkAPIs/Controllers/PaymentMethod/PaymentMethodController.cs	Customer Ordering	Payments	payment method selection
TalabatkAPIs/Controllers/PrivacyPolicy/PrivacyPolicyController.cs	Customer Ordering	Marketing & Content	in-app content, ads and announcements
TalabatkAPIs/Controllers/PromoCode/PromoCodeController.cs	Customer Ordering	Discounts & Coupons	promo code redemption
TalabatkAPIs/Controllers/Resturant/ResturantController.cs	Customer Ordering	Restaurant & Menu Discovery	browsing, search and menu discovery surface
TalabatkAPIs/Controllers/Search/SearchController.cs	Customer Ordering	Restaurant & Menu Discovery	browsing, search and menu discovery surface
TalabatkAPIs/Controllers/SearchHistory/SearchHistoryController.cs	Customer Ordering	Restaurant & Menu Discovery	browsing, search and menu discovery surface
TalabatkAPIs/Controllers/StoreTypes/StoreTypesController.cs	Customer Ordering	Restaurant & Menu Discovery	browsing, search and menu discovery surface
TalabatkAPIs/Controllers/TawkTo/TawkToController.cs	Customer Ordering	Support & Chat	customer support and chat channels
TalabatkAPIs/Controllers/TermsAndConditions/TermsAndConditionsController.cs	Customer Ordering	Marketing & Content	in-app content, ads and announcements
TalabatkAPIs/Controllers/UnRevisedItemController/UnRevisedItemController.cs	Customer Ordering	Order & Fulfilment	post-order item revision
TalabatkAPIs/Controllers/UserPreferences/UserPreferencesController.cs	Customer Ordering	Customer Account	customer profile and preferences
TalabatkAPIs/Controllers/Vouchers/VouchersController.cs	Customer Ordering	Discounts & Coupons	voucher redemption
TalabatkAPIs/Controllers/Wallet/WalletController.cs	Customer Ordering	Payments	customer wallet balance and transactions
TalabatkDelivery/Controllers/Apis/AutoAssignController.cs	Delivery	Delivery Man Operations	driver shift, assignment, location and non-delivery reason endpoints
TalabatkDelivery/Controllers/Apis/CentrifugoController.cs	Delivery	Ops & Infra	realtime transport
TalabatkDelivery/Controllers/Apis/ChatController.cs	Delivery	Delivery Support & Chat	driver chat channels
TalabatkDelivery/Controllers/Apis/CustomerUser/CustomerUserController.cs	Delivery	Delivery Support & Chat	driver-to-customer contact and support widget
TalabatkDelivery/Controllers/Apis/DeliveryManAdminChatController.cs	Delivery	Delivery Support & Chat	driver chat channels
TalabatkDelivery/Controllers/Apis/DeliveryManController.cs	Delivery	Delivery Man Operations	driver shift, assignment, location and non-delivery reason endpoints
TalabatkDelivery/Controllers/Apis/DeliveryManMaps/DeliveryManMapsController.cs	Delivery	Delivery Man Operations	driver shift, assignment, location and non-delivery reason endpoints
TalabatkDelivery/Controllers/Apis/Fawry/FawryController.cs	Delivery	Driver Cash & Compensation	driver Fawry cash settlement
TalabatkDelivery/Controllers/Apis/Fawry/FawryTransactionInitDto.cs	-	non-controller	DTO class, not an endpoint
TalabatkDelivery/Controllers/Apis/FeatureMangamentController/FeatureMangamentController.cs	Delivery	Ops & Infra	health and feature flags
TalabatkDelivery/Controllers/Apis/HealthController/HealthController.cs	Delivery	Ops & Infra	health and feature flags
TalabatkDelivery/Controllers/Apis/NonDeliveryReasons/NonDeliveryReasonsController.cs	Delivery	Delivery Man Operations	driver shift, assignment, location and non-delivery reason endpoints
TalabatkDelivery/Controllers/Apis/Restaurant/RestaurantController.cs	Delivery	Delivery Man Operations	driver shift, assignment, location and non-delivery reason endpoints
TalabatkDelivery/Controllers/Apis/ShiftController.cs	Delivery	Delivery Man Operations	driver shift, assignment, location and non-delivery reason endpoints
TalabatkDelivery/Controllers/Apis/TawkTo/TawkToController.cs	Delivery	Delivery Support & Chat	driver-to-customer contact and support widget
TalabatkDelivery/Controllers/HomeController.cs	Delivery	Ops & Infra	host root
TalabatkDelivery/Controllers/MVC/DeliveryManMaps/DeliveryManMapsController.cs	Delivery	Delivery Man Operations	driver shift, assignment, location and non-delivery reason endpoints
TalabatkDelivery/Controllers/MVC/DeliveryManMaps/DeliveryManShiftController.cs	Delivery	Delivery Man Operations	driver shift, assignment, location and non-delivery reason endpoints
TalabatkDelivery/Controllers/MVC/DeliveryManMaps/DeliveryMenLocationController.cs	Delivery	Delivery Man Operations	driver shift, assignment, location and non-delivery reason endpoints
TalabatkDelivery/Controllers/MVC/DeliveryMenShift/DeliveryMenShiftController.cs	Delivery	Delivery Man Operations	driver shift, assignment, location and non-delivery reason endpoints
TalabatkDelivery/Controllers/MVC/DeliveryReasons/DeliveryReasonsController.cs	Delivery	Delivery Man Operations	driver shift, assignment, location and non-delivery reason endpoints
TalabatkRestaurants/Controllers/Ads/AdsController.cs	Restaurant Portal	Merchant Finance & Reporting	merchant settlement, dashboards and reports
TalabatkRestaurants/Controllers/Category/CategoryController.cs	Restaurant Portal	Menu & Order Management	merchant menu structure, items, prices and options
TalabatkRestaurants/Controllers/CategoryItemsPricesManagement/CategoryItemsPricesController.cs	Restaurant Portal	Menu & Order Management	merchant menu structure, items, prices and options
TalabatkRestaurants/Controllers/CustomReportDesignerController .cs	Restaurant Portal	Merchant Finance & Reporting	report host endpoints
TalabatkRestaurants/Controllers/ExportImportExcel/ExportImportExcelController.cs	Restaurant Portal	Merchant Finance & Reporting	merchant settlement, dashboards and reports
TalabatkRestaurants/Controllers/ExternalDelivery/ExternalDeliveryRequestsController.cs	Restaurant Portal	Menu & Order Management	merchant incoming-order handling and delivery hand-off
TalabatkRestaurants/Controllers/FeatureMangamentController/FeatureMangamentController.cs	Restaurant Portal	Ops & Infra	health, feature flags and support widget
TalabatkRestaurants/Controllers/FeatureMangement/FeatureMangementController.cs	Restaurant Portal	Merchant Account & Access	store users, permissions and store profile — where the tenant-isolation findings sit
TalabatkRestaurants/Controllers/HealthController/HealthController.cs	Restaurant Portal	Ops & Infra	health, feature flags and support widget
TalabatkRestaurants/Controllers/ItemOption/ItemOptionController.cs	Restaurant Portal	Menu & Order Management	merchant menu structure, items, prices and options
TalabatkRestaurants/Controllers/ItemPrice/ItemPriceController.cs	Restaurant Portal	Menu & Order Management	merchant menu structure, items, prices and options
TalabatkRestaurants/Controllers/Language/LanguagesController.cs	Restaurant Portal	Menu & Order Management	merchant menu structure, items, prices and options
TalabatkRestaurants/Controllers/MenuItems/MenuItemsController.cs	Restaurant Portal	Menu & Order Management	merchant menu structure, items, prices and options
TalabatkRestaurants/Controllers/MerchantDashboardControllers/MerchantDashboardController.cs	Restaurant Portal	Merchant Finance & Reporting	merchant settlement, dashboards and reports
TalabatkRestaurants/Controllers/OptionCategory/OptionCategoryController.cs	Restaurant Portal	Menu & Order Management	merchant menu structure, items, prices and options
TalabatkRestaurants/Controllers/OptionGroup/MenuItemOptionGroupController.cs	Restaurant Portal	Menu & Order Management	merchant menu structure, items, prices and options
TalabatkRestaurants/Controllers/Options/OptionsController.cs	Restaurant Portal	Menu & Order Management	merchant menu structure, items, prices and options
TalabatkRestaurants/Controllers/Orders/OrdersController.cs	Restaurant Portal	Menu & Order Management	merchant incoming-order handling and delivery hand-off
TalabatkRestaurants/Controllers/ReportController.cs	Restaurant Portal	Merchant Finance & Reporting	report host endpoints
TalabatkRestaurants/Controllers/Reports/ReportController.cs	Restaurant Portal	Merchant Finance & Reporting	merchant settlement, dashboards and reports
TalabatkRestaurants/Controllers/RestaurantNotification/RestaurantNotificationController.cs	Restaurant Portal	Menu & Order Management	merchant incoming-order handling and delivery hand-off
TalabatkRestaurants/Controllers/RestaurantPayment/RestaurantPaymentController.cs	Restaurant Portal	Merchant Finance & Reporting	merchant settlement, dashboards and reports
TalabatkRestaurants/Controllers/Restaurants/RestaurantsController.cs	Restaurant Portal	Merchant Account & Access	store users, permissions and store profile — where the tenant-isolation findings sit
TalabatkRestaurants/Controllers/RestaurnatReport/ReportListController.cs	Restaurant Portal	Merchant Finance & Reporting	merchant settlement, dashboards and reports
TalabatkRestaurants/Controllers/RestaurnatReport/ReportsListDTO.cs	-	non-controller	DTO class, not an endpoint
TalabatkRestaurants/Controllers/ServerTime/ServerTimeController.cs	Restaurant Portal	Menu & Order Management	merchant incoming-order handling and delivery hand-off
TalabatkRestaurants/Controllers/StoreManagement/StoreMenuItemsController.cs	Restaurant Portal	Menu & Order Management	merchant menu structure, items, prices and options
TalabatkRestaurants/Controllers/StoreUsers/StoreUsersController.cs	Restaurant Portal	Merchant Account & Access	store users, permissions and store profile — where the tenant-isolation findings sit
TalabatkRestaurants/Controllers/TawkTo/TawkToController.cs	Restaurant Portal	Ops & Infra	health, feature flags and support widget
TalabatkRestaurants/Controllers/UserPermissions/UserPermissionsController.cs	Restaurant Portal	Merchant Account & Access	store users, permissions and store profile — where the tenant-isolation findings sit
